deaths_0_killer_position_x,deaths_0_killer_position_y,deaths_0_time_event,deaths_0_victim_position_x,deaths_0_victim_position_y,deaths_10_description,deaths_10_is_range_valid,deaths_10_killer_position_x,deaths_10_killer_position_y,deaths_10_time_event,deaths_10_victim_position_x,deaths_10_victim_position_y,deaths_11_description,deaths_11_is_range_valid,deaths_11_killer_position_x,deaths_11_killer_position_y,deaths_11_time_event,deaths_11_victim_position_x,deaths_11_victim_position_y,deaths_12_description,deaths_12_is_range_valid,deaths_12_killer_position_x,deaths_12_killer_position_y,deaths_12_time_event,deaths_12_victim_position_x,deaths_12_victim_position_y,deaths_13_description,deaths_13_is_range_valid,deaths_13_killer_position_x,deaths_13_killer_position_y,deaths_13_time_event,deaths_13_victim_position_x,deaths_13_victim_position_y,deaths_14_description,deaths_14_is_range_valid,deaths_14_killer_position_x,deaths_14_killer_position_y,deaths_14_time_event,deaths_14_victim_position_x,deaths_14_victim_position_y,deaths_15_description,deaths_15_is_range_valid,deaths_15_killer_position_x,deaths_15_killer_position_y,deaths_15_time_event,deaths_15_victim_position_x,deaths_15_victim_position_y,deaths_16_description,deaths_16_is_range_valid,deaths_16_killer_position_x,deaths_16_killer_position_y,deaths_16_time_event,deaths_16_victim_position_x,deaths_16_victim_position_y,deaths_17_description,deaths_17_is_range_valid,deaths_17_killer_position_x,deaths_17_killer_position_y,deaths_17_time_event,deaths_17_victim_position_x,deaths_17_victim_position_y,deaths_18_description,deaths_18_is_range_valid,deaths_18_killer_position_x,deaths_18_killer_position_y,deaths_18_time_event,deaths_18_victim_position_x,deaths_18_victim_position_y,deaths_19_description,deaths_19_is_range_valid,deaths_19_killer_position_x,deaths_19_killer_position_y,deaths_19_time_event,deaths_19_victim_position_x,deaths_19_victim_position_y,deaths_1_description,deaths_1_is_range_valid,deaths_1_killer_position_x,deaths_1_killer_position_y,deaths_1_time_event,deaths_1_victim_position_x,deaths_1_victim_position_y,deaths_20_description,deaths_20_is_range_valid,deaths_20_killer_position_x,deaths_20_killer_position_y,deaths_20_time_event,deaths_20_victim_position_x,deaths_20_victim_position_y,deaths_21_description,deaths_21_is_range_valid,deaths_21_killer_position_x,deaths_21_killer_position_y,deaths_21_time_event,deaths_21_victim_position_x,deaths_21_victim_position_y,deaths_22_description,deaths_22_is_range_valid,deaths_22_killer_position_x,deaths_22_killer_position_y,deaths_22_time_event,deaths_22_victim_position_x,deaths_22_victim_position_y,deaths_23_description,deaths_23_is_range_valid,deaths_23_killer_position_x,deaths_23_killer_position_y,deaths_23_time_event,deaths_23_victim_position_x,deaths_23_victim_position_y,deaths_24_description,deaths_24_is_range_valid,deaths_24_killer_position_x,deaths_24_killer_position_y,deaths_24_time_event,deaths_24_victim_position_x,deaths_24_victim_position_y,deaths_25_description,deaths_25_is_range_valid,deaths_25_killer_position_x,deaths_25_killer_position_y,deaths_25_time_event,deaths_25_victim_position_x,deaths_25_victim_position_y,deaths_26_description,deaths_26_is_range_valid,deaths_26_killer_position_x,deaths_26_killer_position_y,deaths_26_time_event,deaths_26_victim_position_x,deaths_26_victim_position_y,deaths_27_description,deaths_27_is_range_valid,deaths_27_killer_position_x,deaths_27_killer_position_y,deaths_27_time_event,deaths_27_victim_position_x,deaths_27_victim_position_y,deaths_28_description,deaths_28_is_range_valid,deaths_28_killer_position_x,deaths_28_killer_position_y,deaths_28_time_event,deaths_28_victim_position_x,deaths_28_victim_position_y,deaths_29_description,deaths_29_is_range_valid,deaths_29_killer_position_x,deaths_29_killer_position_y,deaths_29_time_event,deaths_29_victim_position_x,deaths_29_victim_position_y,deaths_2_description,deaths_2_is_range_valid,deaths_2_killer_position_x,deaths_2_killer_position_y,deaths_2_time_event,deaths_2_victim_position_x,deaths_2_victim_position_y,deaths_30_description,deaths_30_is_range_valid,deaths_30_killer_position_x,deaths_30_killer_position_y,deaths_30_time_event,deaths_30_victim_position_x,deaths_30_victim_position_y,deaths_31_description,deaths_31_is_range_valid,deaths_31_killer_position_x,deaths_31_killer_position_y,deaths_31_time_event,deaths_31_victim_position_x,deaths_31_victim_position_y,deaths_32_description,deaths_32_is_range_valid,deaths_32_killer_position_x,deaths_32_killer_position_y,deaths_32_time_event,deaths_32_victim_position_x,deaths_32_victim_position_y,deaths_33_description,deaths_33_is_range_valid,deaths_33_killer_position_x,deaths_33_killer_position_y,deaths_33_time_event,deaths_33_victim_position_x,deaths_33_victim_position_y,deaths_34_description,deaths_34_is_range_valid,deaths_34_killer_position_x,deaths_34_killer_position_y,deaths_34_time_event,deaths_34_victim_position_x,deaths_34_victim_position_y,deaths_35_description,deaths_35_is_range_valid,deaths_35_killer_position_x,deaths_35_killer_position_y,deaths_35_time_event,deaths_35_victim_position_x,deaths_35_victim_position_y,deaths_36_description,deaths_36_is_range_valid,deaths_36_killer_position_x,deaths_36_killer_position_y,deaths_36_time_event,deaths_36_victim_position_x,deaths_36_victim_position_y,deaths_37_description,deaths_37_is_range_valid,deaths_37_killer_position_x,deaths_37_killer_position_y,deaths_37_time_event,deaths_37_victim_position_x,deaths_37_victim_position_y,deaths_38_description,deaths_38_is_range_valid,deaths_38_killer_position_x,deaths_38_killer_position_y,deaths_38_time_event,deaths_38_victim_position_x,deaths_38_victim_position_y,deaths_39_description,deaths_39_is_range_valid,deaths_39_killer_position_x,deaths_39_killer_position_y,deaths_39_time_event,deaths_39_victim_position_x,deaths_39_victim_position_y,deaths_3_description,deaths_3_is_range_valid,deaths_3_killer_position_x,deaths_3_killer_position_y,deaths_3_time_event,deaths_3_victim_position_x,deaths_3_victim_position_y,deaths_40_description,deaths_40_is_range_valid,deaths_40_killer_position_x,deaths_40_killer_position_y,deaths_40_time_event,deaths_40_victim_position_x,deaths_40_victim_position_y,deaths_41_description,deaths_41_is_range_valid,deaths_41_killer_position_x,deaths_41_killer_position_y,deaths_41_time_event,deaths_41_victim_position_x,deaths_41_victim_position_y,deaths_42_description,deaths_42_is_range_valid,deaths_42_killer_position_x,deaths_42_killer_position_y,deaths_42_time_event,deaths_42_victim_position_x,deaths_42_victim_position_y,deaths_43_description,deaths_43_is_range_valid,deaths_43_killer_position_x,deaths_43_killer_position_y,deaths_43_time_event,deaths_43_victim_position_x,deaths_43_victim_position_y,deaths_44_description,deaths_44_is_range_valid,deaths_44_killer_position_x,deaths_44_killer_position_y,deaths_44_time_event,deaths_44_victim_position_x,deaths_44_victim_position_y,deaths_45_description,deaths_45_is_range_valid,deaths_45_killer_position_x,deaths_45_killer_position_y,deaths_45_time_event,deaths_45_victim_position_x,deaths_45_victim_position_y,deaths_46_description,deaths_46_is_range_valid,deaths_46_killer_position_x,deaths_46_killer_position_y,deaths_46_time_event,deaths_46_victim_position_x,deaths_46_victim_position_y,deaths_47_description,deaths_47_is_range_valid,deaths_47_killer_position_x,deaths_47_killer_position_y,deaths_47_time_event,deaths_47_victim_position_x,deaths_47_victim_position_y,deaths_48_description,deaths_48_is_range_valid,deaths_48_killer_position_x,deaths_48_killer_position_y,deaths_48_time_event,deaths_48_victim_position_x,deaths_48_victim_position_y,deaths_49_description,deaths_49_is_range_valid,deaths_49_killer_position_x,deaths_49_killer_position_y,deaths_49_time_event,deaths_49_victim_position_x,deaths_49_victim_position_y,deaths_4_description,deaths_4_is_range_valid,deaths_4_killer_position_x,deaths_4_killer_position_y,deaths_4_time_event,deaths_4_victim_position_x,deaths_4_victim_position_y,deaths_50_description,deaths_50_is_range_valid,deaths_50_killer_position_x,deaths_50_killer_position_y,deaths_50_time_event,deaths_50_victim_position_x,deaths_50_victim_position_y,deaths_51_description,deaths_51_is_range_valid,deaths_51_killer_position_x,deaths_51_killer_position_y,deaths_51_time_event,deaths_51_victim_position_x,deaths_51_victim_position_y,deaths_52_description,deaths_52_is_range_valid,deaths_52_killer_position_x,deaths_52_killer_position_y,deaths_52_time_event,deaths_52_victim_position_x,deaths_52_victim_position_y,deaths_53_description,deaths_53_is_range_valid,deaths_53_killer_position_x,deaths_53_killer_position_y,deaths_53_time_event,deaths_53_victim_position_x,deaths_53_victim_position_y,deaths_54_description,deaths_54_is_range_valid,deaths_54_killer_position_x,deaths_54_killer_position_y,deaths_54_time_event,deaths_54_victim_position_x,deaths_54_victim_position_y,deaths_55_description,deaths_55_is_range_valid,deaths_55_killer_position_x,deaths_55_killer_position_y,deaths_55_time_event,deaths_55_victim_position_x,deaths_55_victim_position_y,deaths_56_description,deaths_56_is_range_valid,deaths_56_killer_position_x,deaths_56_killer_position_y,deaths_56_time_event,deaths_56_victim_position_x,deaths_56_victim_position_y,deaths_57_description,deaths_57_is_range_valid,deaths_57_killer_position_x,deaths_57_killer_position_y,deaths_57_time_event,deaths_57_victim_position_x,deaths_57_victim_position_y,deaths_58_description,deaths_58_is_range_valid,deaths_58_killer_position_x,deaths_58_killer_position_y,deaths_58_time_event,deaths_58_victim_position_x,deaths_58_victim_position_y,deaths_59_description,deaths_59_is_range_valid,deaths_59_killer_position_x,deaths_59_killer_position_y,deaths_59_time_event,deaths_59_victim_position_x,deaths_59_victim_position_y,deaths_5_description,deaths_5_is_range_valid,deaths_5_killer_position_x,deaths_5_killer_position_y,deaths_5_time_event,deaths_5_victim_position_x,deaths_5_victim_position_y,deaths_60_description,deaths_60_is_range_valid,deaths_60_killer_position_x,deaths_60_killer_position_y,deaths_60_time_event,deaths_60_victim_position_x,deaths_60_victim_position_y,deaths_61_description,deaths_61_is_range_valid,deaths_61_killer_position_x,deaths_61_killer_position_y,deaths_61_time_event,deaths_61_victim_position_x,deaths_61_victim_position_y,deaths_62_description,deaths_62_is_range_valid,deaths_62_killer_position_x,deaths_62_killer_position_y,deaths_62_time_event,deaths_62_victim_position_x,deaths_62_victim_position_y,deaths_63_description,deaths_63_is_range_valid,deaths_63_killer_position_x,deaths_63_killer_position_y,deaths_63_time_event,deaths_63_victim_position_x,deaths_63_victim_position_y,deaths_64_description,deaths_64_is_range_valid,deaths_64_killer_position_x,deaths_64_killer_position_y,deaths_64_time_event,deaths_64_victim_position_x,deaths_64_victim_position_y,deaths_65_description,deaths_65_is_range_valid,deaths_65_killer_position_x,deaths_65_killer_position_y,deaths_65_time_event,deaths_65_victim_position_x,deaths_65_victim_position_y,deaths_66_description,deaths_66_is_range_valid,deaths_66_killer_position_x,deaths_66_killer_position_y,deaths_66_time_event,deaths_66_victim_position_x,deaths_66_victim_position_y,deaths_67_description,deaths_67_is_range_valid,deaths_67_killer_position_x,deaths_67_killer_position_y,deaths_67_time_event,deaths_67_victim_position_x,deaths_67_victim_position_y,deaths_68_description,deaths_68_is_range_valid,deaths_68_killer_position_x,deaths_68_killer_position_y,deaths_68_time_event,deaths_68_victim_position_x,deaths_68_victim_position_y,deaths_69_description,deaths_69_is_range_valid,deaths_69_killer_position_x,deaths_69_killer_position_y,deaths_69_time_event,deaths_69_victim_position_x,deaths_69_victim_position_y,deaths_6_description,deaths_6_is_range_valid,deaths_6_killer_position_x,deaths_6_killer_position_y,deaths_6_time_event,deaths_6_victim_position_x,deaths_6_victim_position_y,deaths_70_description,deaths_70_is_range_valid,deaths_70_killer_position_x,deaths_70_killer_position_y,deaths_70_time_event,deaths_70_victim_position_x,deaths_70_victim_position_y,deaths_71_description,deaths_71_is_range_valid,deaths_71_killer_position_x,deaths_71_killer_position_y,deaths_71_time_event,deaths_71_victim_position_x,deaths_71_victim_position_y,deaths_72_description,deaths_72_is_range_valid,deaths_72_killer_position_x,deaths_72_killer_position_y,deaths_72_time_event,deaths_72_victim_position_x,deaths_72_victim_position_y,deaths_73_description,deaths_73_is_range_valid,deaths_73_killer_position_x,deaths_73_killer_position_y,deaths_73_time_event,deaths_73_victim_position_x,deaths_73_victim_position_y,deaths_74_description,deaths_74_is_range_valid,deaths_74_killer_position_x,deaths_74_killer_position_y,deaths_74_time_event,deaths_74_victim_position_x,deaths_74_victim_position_y,deaths_75_description,deaths_75_is_range_valid,deaths_75_killer_position_x,deaths_75_killer_position_y,deaths_75_time_event,deaths_75_victim_position_x,deaths_75_victim_position_y,deaths_76_description,deaths_76_is_range_valid,deaths_76_killer_position_x,deaths_76_killer_position_y,deaths_76_time_event,deaths_76_victim_position_x,deaths_76_victim_position_y,deaths_77_description,deaths_77_is_range_valid,deaths_77_killer_position_x,deaths_77_killer_position_y,deaths_77_time_event,deaths_77_victim_position_x,deaths_77_victim_position_y,deaths_78_description,deaths_78_is_range_valid,deaths_78_killer_position_x,deaths_78_killer_position_y,deaths_78_time_event,deaths_78_victim_position_x,deaths_78_victim_position_y,deaths_79_description,deaths_79_is_range_valid,deaths_79_killer_position_x,deaths_79_killer_position_y,deaths_79_time_event,deaths_79_victim_position_x,deaths_79_victim_position_y,deaths_7_description,deaths_7_is_range_valid,deaths_7_killer_position_x,deaths_7_killer_position_y,deaths_7_time_event,deaths_7_victim_position_x,deaths_7_victim_position_y,deaths_80_description,deaths_80_is_range_valid,deaths_80_killer_position_x,deaths_80_killer_position_y,deaths_80_time_event,deaths_80_victim_position_x,deaths_80_victim_position_y,deaths_81_description,deaths_81_is_range_valid,deaths_81_killer_position_x,deaths_81_killer_position_y,deaths_81_time_event,deaths_81_victim_position_x,deaths_81_victim_position_y,deaths_82_description,deaths_82_is_range_valid,deaths_82_killer_position_x,deaths_82_killer_position_y,deaths_82_time_event,deaths_82_victim_position_x,deaths_82_victim_position_y,deaths_83_description,deaths_83_is_range_valid,deaths_83_killer_position_x,deaths_83_killer_position_y,deaths_83_time_event,deaths_83_victim_position_x,deaths_83_victim_position_y,deaths_84_description,deaths_84_is_range_valid,deaths_84_killer_position_x,deaths_84_killer_position_y,deaths_84_time_event,deaths_84_victim_position_x,deaths_84_victim_position_y,deaths_85_description,deaths_85_is_range_valid,deaths_85_killer_position_x,deaths_85_killer_position_y,deaths_85_time_event,deaths_85_victim_position_x,deaths_85_victim_position_y,deaths_86_description,deaths_86_is_range_valid,deaths_86_killer_position_x,deaths_86_killer_position_y,deaths_86_time_event,deaths_86_victim_position_x,deaths_86_victim_position_y,deaths_87_description,deaths_87_is_range_valid,deaths_87_killer_position_x,deaths_87_killer_position_y,deaths_87_time_event,deaths_87_victim_position_x,deaths_87_victim_position_y,deaths_88_description,deaths_88_is_range_valid,deaths_88_killer_position_x,deaths_88_killer_position_y,deaths_88_time_event,deaths_88_victim_position_x,deaths_88_victim_position_y,deaths_89_description,deaths_89_is_range_valid,deaths_89_killer_position_x,deaths_89_killer_position_y,deaths_89_time_event,deaths_89_victim_position_x,deaths_89_victim_position_y,deaths_8_description,deaths_8_is_range_valid,deaths_8_killer_position_x,deaths_8_killer_position_y,deaths_8_time_event,deaths_8_victim_position_x,deaths_8_victim_position_y,deaths_90_description,deaths_90_is_range_valid,deaths_90_killer_position_x,deaths_90_killer_position_y,deaths_90_time_event,deaths_90_victim_position_x,deaths_90_victim_position_y,deaths_91_description,deaths_91_is_range_valid,deaths_91_killer_position_x,deaths_91_killer_position_y,deaths_91_time_event,deaths_91_victim_position_x,deaths_91_victim_position_y,deaths_92_description,deaths_92_is_range_valid,deaths_92_killer_position_x,deaths_92_killer_position_y,deaths_92_time_event,deaths_92_victim_position_x,deaths_92_victim_position_y,deaths_93_description,deaths_93_is_range_valid,deaths_93_killer_position_x,deaths_93_killer_position_y,deaths_93_time_event,deaths_93_victim_position_x,deaths_93_victim_position_y,deaths_94_description,deaths_94_is_range_valid,deaths_94_killer_position_x,deaths_94_killer_position_y,deaths_94_time_event,deaths_94_victim_position_x,deaths_94_victim_position_y,deaths_95_description,deaths_95_is_range_valid,deaths_95_killer_position_x,deaths_95_killer_position_y,deaths_95_time_event,deaths_95_victim_position_x,deaths_95_victim_position_y,deaths_96_description,deaths_96_is_range_valid,deaths_96_killer_position_x,deaths_96_killer_position_y,deaths_96_time_event,deaths_96_victim_position_x,deaths_96_victim_position_y,deaths_97_description,deaths_97_is_range_valid,deaths_97_killer_position_x,deaths_97_killer_position_y,deaths_97_time_event,deaths_97_victim_position_x,deaths_97_victim_position_y,deaths_98_description,deaths_98_is_range_valid,deaths_98_killer_position_x,deaths_98_killer_position_y,deaths_98_time_event,deaths_98_victim_position_x,deaths_98_victim_position_y,deaths_99_description,deaths_99_is_range_valid,deaths_99_killer_position_x,deaths_99_killer_position_y,deaths_99_time_event,deaths_99_victim_position_x,deaths_99_victim_position_y,deaths_9_description,deaths_9_is_range_valid,deaths_9_killer_position_x,deaths_9_killer_position_y,deaths_9_time_event,deaths_9_victim_position_x,deaths_9_victim_position_y
156062.4,275067.3,84,155781.8,275246.4,DownandOut,TRUE,667307.8,208962.5,1743,675597.5,219001.2,DownandOut,TRUE,357950.8,405352.7,506,355055.4,409376.2,SCAR-L,TRUE,160347,279789.5,227,162097.5,277141.3,AKM,TRUE,601841,486044.5,306,602209.8,486280.8,DownandOut,TRUE,647863.2,228620.5,1595,653648.4,223651.5,S1897,TRUE,598771.2,487989.9,195,598857.8,488109.2,DownandOut,TRUE,165369.9,277004.8,227,162277.8,275915.4,DownandOut,TRUE,188206.7,225819.8,284,188851.3,226223.6,S12K,TRUE,162108.1,280020,289,162576.8,280138.5,Bluezone,TRUE,NA,NA,855,0,0,DownandOut,TRUE,676619.6,255094.1,1393,672987.5,249832.3,Kar98k,TRUE,189133.4,226093.6,290,189544.9,225736.5,DownandOut,TRUE,668731.7,213603.4,1758,679439.7,204010.5,Grenade,TRUE,468953.5,369570.6,756,468953.5,369570.6,DownandOut,TRUE,413941.6,310098.5,841,433316.3,331056.7,Grenade,TRUE,469085.8,369587.9,753,469924.1,369618.3,MicroUZI,TRUE,163630.6,276252.5,223,163521.7,276662.8,Kar98k,TRUE,189149.4,225528.9,283,189438.7,225522.2,Drown,TRUE,NA,NA,575,591351.8,580769,Bluezone,TRUE,NA,NA,834,0,0,DownandOut,TRUE,415055.3,310176.1,863,433353.3,333148.9,DP-28,TRUE,149155.9,288789.9,411,152962.4,285812.3,S1897,TRUE,235084.2,521491.3,510,234874.4,521665.9,DownandOut,TRUE,654133.3,231698.6,1628,647881.4,228502.6,Mini14,TRUE,435188.6,335184.2,922,431318,343283.3,M416,TRUE,691352.1,271988.9,1227,699073,265106.3,M416,TRUE,434627.3,330680.6,877,434437.5,330356.6,Falling,TRUE,NA,NA,1054,619005.1,381137.9,AKM,TRUE,161247,278435.6,237,159366.1,279828,R1895,TRUE,631031.5,614037.3,200,630967.5,613555.1,M416,TRUE,656415.9,167536.7,1452,654591,151860.7,DownandOut,TRUE,232971,521627.1,495,234940.5,521682,DownandOut,TRUE,145550.7,291339.5,411,148812.1,288641.8,DownandOut,TRUE,628803.5,262880.9,1317,635062.2,260602.8,Bluezone,TRUE,NA,NA,823,0,0,M416,TRUE,191336.3,228193.9,279,189558.2,227464.5,UMP9,TRUE,358323.8,411236.3,501,358454.4,411163.6,AKM,TRUE,643129.5,420225.6,978,641869.9,422024.9,DP-28,TRUE,659704.7,230476.2,1309,659226.8,230461.9,M16A4,TRUE,643970.4,423967.9,991,0,0,M416,TRUE,440453.5,329600.4,834,434423.9,330096.4,UMP9,TRUE,358176.3,411108.3,537,357716.9,411906.3,DownandOut,TRUE,358322.9,411238.6,537,358338.5,411112.9,Vector,TRUE,386582.9,470481.6,675,0,0,DownandOut,TRUE,658899.6,232381.5,1323,657440.4,228707.4,DownandOut,TRUE,358431.3,398826.7,340,359222.2,399930.7,AWM,TRUE,655545.1,233836.7,1595,645996.8,227142.7,MicroUZI,TRUE,161573.6,290939.4,140,161894.9,290491.1,MicroUZI,TRUE,358972.9,398829.6,339,359187.9,399385,Grenade,TRUE,358773.6,411496.4,549,358773.6,411496.4,DownandOut,TRUE,676521.8,255105.8,1393,672815.8,247451.1,M416,TRUE,655590.9,212442,1679,657482.4,216497.1,M416,TRUE,359293.8,399255.3,284,358784.6,398831.1,DownandOut,TRUE,364220.3,408183.8,494,356779.7,409227,AKM,TRUE,154516.3,315558.5,222,154004.3,316234.8,UMP9,TRUE,358592.9,411394.2,479,356467.4,411898.6,DP-28,TRUE,450377.1,629398.4,240,451661.8,629409.4,AKM,TRUE,601277.8,447001.4,655,600024.4,444759.9,SKS,TRUE,674356.7,221509.2,1632,656891.8,211529.9,P92,TRUE,155953.6,275904.6,108,156101.8,275809.2,DP-28,TRUE,138680,286328.8,407,138830.1,286227,SCAR-L,TRUE,150607.8,291553.2,524,149335.8,287717.1,DownandOut,TRUE,614624.4,255860.6,1186,616437.1,258766.5,Bluezone,TRUE,NA,NA,1335,631572.6,261450,MicroUZI,TRUE,161312.8,291027.7,149,161432.3,290675.8,M416,TRUE,676116,254478.7,1393,670498.4,248711,SCAR-L,TRUE,617522.6,258452.7,1186,617176.2,258613.6,AKM,TRUE,161503.2,290421.7,136,161442,290637.3,M16A4,TRUE,370687.1,394247.8,192,368717.2,391855.1,AKM,TRUE,645014.7,253174.5,1362,640228.4,252630,Drown,TRUE,NA,NA,335,154752.9,263030.5,M416,TRUE,658670.9,225124.3,1434,657988.4,224920.8,P92,TRUE,356411.4,393384.1,157,354281.6,395444.4,DownandOut,TRUE,652568.4,225615.1,1349,658367.8,228494.8,DownandOut,TRUE,602531.8,445974.1,706,618744.6,441532.5,DownandOut,TRUE,436195.5,334909.2,991,430098.2,335923.9,DownandOut,TRUE,669096.4,213604.2,1758,672075.8,212783.2,MicroUZI,TRUE,373783.8,358237.5,233,374610.4,358326.6,DP-28,TRUE,659909.7,228641.2,1442,658216.2,224969.2,M416,TRUE,437487.5,334859.9,991,429776.5,336316.6,Kar98k,TRUE,608393.4,457012.2,706,617557.1,445773.7,M416,TRUE,160972.2,289825.1,129,161497,289996.8,Kar98k,TRUE,675709.8,218954.8,1709,678487.8,199069.6,AKM,TRUE,609017.5,457988.1,609,600826.6,447446.5,S1897,TRUE,361533.4,395771.6,199,361768,395812.5,S686,TRUE,359222.6,399422.6,308,358877.4,399919.3,SCAR-L,TRUE,233750.1,521430.6,501,233535.8,521485.8,M416,TRUE,669537.4,211825.5,1758,673585.6,211551.7,P92,TRUE,359778.6,395113.2,187,359538.9,395970.8,SCAR-L,TRUE,447470.6,621526.9,411,455413.9,628971.4,UMP9,TRUE,153967.3,284774.1,388,150417.9,282193.6,DownandOut,TRUE,360553,395171.2,339,358834.2,399759.8,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M16A4,TRUE,590249.8,474182.3,125,590313.4,474039.2
